,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry
1119,1119,N1,418.889,LRP423a,21.178666,92.1574722,,Culvert,,bridge,699.0000000000123,1001119,,C,Unknown,1.2,N1LRP423a,N1LRP423,POINT (92.1574722 21.178666)
1120,1120,N1,419.18,LRP424,21.1761938,92.1566111,,KmPost,,link,290.9999999999968,1001120,,,Unknown,,N1LRP424,N1LRP424,POINT (92.1566111 21.1761938)
1121,1121,N1,419.423,LRP424a,21.1742771,92.1557222,,Culvert,,bridge,242.999999999995,1001121,,A,Unknown,6.4,N1LRP424a,N1LRP424,POINT (92.1557222 21.1742771)
1122,1122,N1,419.705,LRP424b,21.1718327,92.1551389,,Culvert,,bridge,281.99999999998226,1001122,,A,Unknown,3.35,N1LRP424b,N1LRP424,POINT (92.1551389 21.1718327)
1123,1123,N1,419.948,LRP424c,21.1698049,92.1545833,BS,Bridge,,bridge,242.999999999995,1001123,,C,Unknown,13.0,N1LRP424c,N1LRP424,POINT (92.1545833 21.1698049)
1124,1124,N1,419.996,LRP424d,21.1694993,92.1543056,BE,Bridge,,link,48.00000000000182,1001124,,,Unknown,,N1LRP424d,N1LRP424,POINT (92.1543056 21.1694993)
1125,1125,N1,420.151,LRP424e,21.168416,92.1532778,,Culvert,,bridge,155.00000000002956,1001125,,A,Unknown,3.2,N1LRP424e,N1LRP424,POINT (92.1532778 21.168416)
1126,1126,N1,420.261,LRP425,21.1677216,92.1527778,,KmPost,,link,110.00000000001364,1001126,,,Unknown,,N1LRP425,N1LRP425,POINT (92.1527778 21.1677216)
1127,1127,N1,420.326,LRP425a,21.1673327,92.1524167,,Culvert,,bridge,64.99999999999773,1001127,,A,Unknown,3.4,N1LRP425a,N1LRP425,POINT (92.1524167 21.1673327)
1128,1128,N1,420.579,LRP425b,21.1652222,92.1521667,BS,Bridge,,bridge,252.9999999999859,1001128,,A,Unknown,2.8,N1LRP425b,N1LRP425,POINT (92.1521667 21.1652222)
1129,1129,N1,420.611,LRP425c,21.1649444,92.1521944,BE,Bridge,,link,31.999999999982265,1001129,,,Unknown,,N1LRP425c,N1LRP425,POINT (92.1521944 21.1649444)
1130,1130,N1,420.806,LRP425d,21.16325,92.1522222,,Culvert,,bridge,194.99999999999318,1001130,,A,Unknown,3.4,N1LRP425d,N1LRP425,POINT (92.1522222 21.16325)
1131,1131,N1,420.895,LRP425e,21.1624722,92.1522778,,Culvert,,bridge,88.99999999999864,1001131,,A,Unknown,1.2,N1LRP425e,N1LRP425,POINT (92.1522778 21.1624722)
1132,1132,N1,421.131,LRP425f,21.1604167,92.1525,,Culvert,,bridge,235.99999999999,1001132,,A,Unknown,3.4,N1LRP425f,N1LRP425,POINT (92.1525 21.1604167)
1133,1133,N1,421.239,LRP426,21.1595,92.1526111,,KmPost,,link,108.00000000000409,1001133,,,Unknown,,N1LRP426,N1LRP426,POINT (92.1526111 21.1595)
1134,1134,N1,421.26,LRP426a,21.1593056,92.1526111,,Culvert,,bridge,21.000000000015007,1001134,,A,Unknown,1.2,N1LRP426a,N1LRP426,POINT (92.1526111 21.1593056)
1135,1135,N1,421.333,LRP426b,21.1586667,92.1525,,Culvert,,bridge,73.00000000003593,1001135,,A,Unknown,1.2,N1LRP426b,N1LRP426,POINT (92.1525 21.1586667)
1136,1136,N1,421.688,LRP426c,21.1556389,92.1527778,,Culvert,,bridge,354.99999999996135,1001136,,A,Unknown,2.8,N1LRP426c,N1LRP426,POINT (92.1527778 21.1556389)
1137,1137,N1,421.905,LRP426d,21.1537778,92.1528611,,Culvert,,bridge,216.99999999998454,1001137,,A,Unknown,2.8,N1LRP426d,N1LRP426,POINT (92.1528611 21.1537778)
1138,1138,N1,422.117,LRP426e,21.1521944,92.1535278,,Culvert,,bridge,212.00000000004593,1001138,,A,Unknown,1.2,N1LRP426e,N1LRP426,POINT (92.1535278 21.1521944)
1139,1139,N1,422.315,LRP427,21.1507222,92.1545,,KmPost,,link,197.99999999997908,1001139,,,Unknown,,N1LRP427,N1LRP427,POINT (92.1545 21.1507222)
1140,1140,N1,422.853,LRP427a,21.147333,92.1574167,,Culvert,,bridge,538.0000000000109,1001140,,C,Unknown,1.2,N1LRP427a,N1LRP427,POINT (92.1574167 21.147333)
1141,1141,N1,423.222,LRP427b,21.1442774,92.1586389,BS,Bridge,,bridge,368.99999999997135,1001141,,A,Unknown,34.2,N1LRP427b,N1LRP427,POINT (92.1586389 21.1442774)
1142,1142,N1,423.241,LRP427c,21.1441663,92.1586944,BE,Bridge,,link,19.000000000005457,1001142,,,Unknown,,N1LRP427c,N1LRP427,POINT (92.1586944 21.1441663)
1143,1143,N1,423.322,LRP428,21.1435274,92.1589722,,KmPost,,link,81.00000000001728,1001143,,,Unknown,,N1LRP428,N1LRP428,POINT (92.1589722 21.1435274)
1144,1144,N1,423.57,LRP428a,21.1414997,92.1599167,BS,Bridge,,bridge,247.99999999999045,1001144,,A,Unknown,2.7,N1LRP428a,N1LRP428,POINT (92.1599167 21.1414997)
1145,1145,N1,423.631,LRP428b,21.1410552,92.1602222,BE,Bridge,,link,60.99999999997863,1001145,,,Unknown,,N1LRP428b,N1LRP428,POINT (92.1602222 21.1410552)
1146,1146,N1,424.234,LRP428c,21.1381108,92.1648611,,Culvert,,bridge,603.0000000000086,1001146,,A,Unknown,4.2,N1LRP428c,N1LRP428,POINT (92.1648611 21.1381108)
1147,1147,N1,424.35,LRP429,21.1379719,92.1659167,,KmPost,,link,116.00000000004229,1001147,,,Unknown,,N1LRP429,N1LRP429,POINT (92.1659167 21.1379719)
1148,1148,N1,424.473,LRP429a,21.137833,92.1671104,,Culvert,,bridge,122.99999999999045,1001148,,A,Unknown,1.2,N1LRP429a,N1LRP429,POINT (92.1671104 21.137833)
1149,1149,N1,424.604,LRP429b,21.1375552,92.1683049,,Culvert,,bridge,130.9999999999718,1001149,,A,Unknown,2.8,N1LRP429b,N1LRP429,POINT (92.1683049 21.1375552)
1150,1150,N1,424.875,LRP429c,21.1372219,92.1708882,,Culvert,,bridge,271.000000000015,1001150,,A,Unknown,1.2,N1LRP429c,N1LRP429,POINT (92.1708882 21.1372219)
1151,1151,N1,425.075,LRP429d,21.1371108,92.1727771,,Culvert,,bridge,199.99999999998863,1001151,,A,Unknown,14.0,N1LRP429d,N1LRP429,POINT (92.1727771 21.1371108)
1152,1152,N1,425.195,LRP429e,21.1368886,92.173916,BS,Bridge,,bridge,120.00000000000455,1001152,,A,Unknown,1.2,N1LRP429e,N1LRP429,POINT (92.173916 21.1368886)
1153,1153,N1,425.225,LRP429f,21.1367219,92.1741382,BE,Bridge,,link,30.00000000002956,1001153,,,Unknown,,N1LRP429f,N1LRP429,POINT (92.1741382 21.1367219)
1154,1154,N1,425.353,LRP430,21.1363886,92.1752493,,KmPost,,link,127.9999999999859,1001154,,,Unknown,,N1LRP430,N1LRP430,POINT (92.1752493 21.1363886)
1155,1155,N1,425.385,LRP430a,21.1363608,92.1755549,,Culvert,,bridge,31.999999999982265,1001155,,A,Unknown,1.0,N1LRP430a,N1LRP430,POINT (92.1755549 21.1363608)
1156,1156,N1,425.598,LRP430b,21.1353886,92.1770827,,Culvert,,bridge,213.00000000002228,1001156,,A,Unknown,1.0,N1LRP430b,N1LRP430,POINT (92.1770827 21.1353886)
1157,1157,N1,426.092,LRP430c,21.1333886,92.1806938,BS,Bridge,,bridge,493.99999999997135,1001157,,A,Unknown,3.0,N1LRP430c,N1LRP430,POINT (92.1806938 21.1333886)
1158,1158,N1,426.109,LRP430d,21.1333608,92.1808327,BE,Bridge,,link,16.999999999995907,1001158,,,Unknown,,N1LRP430d,N1LRP430,POINT (92.1808327 21.1333608)
1159,1159,N1,426.285,LRP430e,21.1329438,92.1824438,,Culvert,,bridge,176.00000000004457,1001159,,A,Unknown,1.0,N1LRP430e,N1LRP430,POINT (92.1824438 21.1329438)
1160,1160,N1,426.382,LRP431,21.1326938,92.183333,,KmPost,,link,96.99999999997999,1001160,,,Unknown,,N1LRP431,N1LRP431,POINT (92.183333 21.1326938)
1161,1161,N1,426.542,LRP431a,21.1319716,92.1846108,,Culvert,,bridge,159.99999999996817,1001161,,A,Unknown,5.8,N1LRP431a,N1LRP431,POINT (92.1846108 21.1319716)
1162,1162,N1,426.716,LRP431b,21.1309716,92.1856941,,Culvert,,bridge,174.00000000003502,1001162,,A,Unknown,1.3,N1LRP431b,N1LRP431,POINT (92.1856941 21.1309716)
1163,1163,N1,427.382,LRP432,21.1269438,92.1902219,,KmPost,,link,665.9999999999968,1001163,,,Unknown,,N1LRP432,N1LRP432,POINT (92.1902219 21.1269438)
1164,1164,N1,427.394,LRP432a,21.1268327,92.1902774,,Culvert,,bridge,12.000000000000455,1001164,,A,Unknown,1.2,N1LRP432a,N1LRP432,POINT (92.1902774 21.1268327)
1165,1165,N1,427.731,LRP432b,21.1242771,92.1918886,,Culvert,,bridge,336.9999999999891,1001165,,B,Unknown,30.9,N1LRP432b,N1LRP432,POINT (92.1918886 21.1242771)
1166,1166,N1,427.772,LRP432c,21.1239993,92.1919997,,Culvert,,bridge,40.99999999999682,1001166,,A,Unknown,1.2,N1LRP432c,N1LRP432,POINT (92.1919997 21.1239993)
1167,1167,N1,427.906,LRP432d,21.1229993,92.1926663,,Culvert,,bridge,134.00000000001455,1001167,,A,Unknown,1.2,N1LRP432d,N1LRP432,POINT (92.1926663 21.1229993)
1168,1168,N1,428.019,LRP432e,21.122166,92.1931941,,Culvert,,bridge,112.99999999999955,1001168,,A,Unknown,1.2,N1LRP432e,N1LRP432,POINT (92.1931941 21.122166)
1169,1169,N1,428.104,LRP432f,21.1214993,92.1935552,,Culvert,,bridge,84.99999999997954,1001169,,A,Unknown,1.2,N1LRP432f,N1LRP432,POINT (92.1935552 21.1214993)
1170,1170,N1,428.387,LRP433,21.1198604,92.1954719,,KmPost,,link,283.00000000001546,1001170,,,Unknown,,N1LRP433,N1LRP433,POINT (92.1954719 21.1198604)
1171,1171,N1,428.498,LRP433a,21.1190827,92.1960274,,Culvert,,bridge,110.99999999999,1001171,,C,Unknown,1.2,N1LRP433a,N1LRP433,POINT (92.1960274 21.1190827)
1172,1172,N1,428.691,LRP433b,21.1175827,92.1966663,,Culvert,,bridge,192.99999999998363,1001172,,B,Unknown,9.4,N1LRP433b,N1LRP433,POINT (92.1966663 21.1175827)
1173,1173,N1,428.818,LRP433c,21.1165,92.1969163,,Culvert,,bridge,127.00000000000955,1001173,,B,Unknown,11.8,N1LRP433c,N1LRP433,POINT (92.1969163 21.1165)
1174,1174,N1,428.869,LRP433d,21.1161389,92.1969997,,Culvert,,bridge,51.000000000044565,1001174,,C,Unknown,2.8,N1LRP433d,N1LRP433,POINT (92.1969997 21.1161389)
1175,1175,N1,428.908,LRP433e,21.1158333,92.1971386,,"SideRoad,Right",,link,38.99999999998727,1001175,,,Unknown,,N1LRP433e,N1LRP433,POINT (92.1971386 21.1158333)
1176,1176,N1,428.995,LRP433f,21.1151667,92.1975552,BS,Bridge,,bridge,86.99999999998909,1001176,,B,Unknown,9.4,N1LRP433f,N1LRP433,POINT (92.1975552 21.1151667)
1177,1177,N1,429.073,LRP433g,21.1146111,92.1979719,BE,Bridge,,link,77.99999999997453,1001177,,,Unknown,,N1LRP433g,N1LRP433,POINT (92.1979719 21.1146111)
1178,1178,N1,429.45,LRP434,21.1121111,92.2002778,,KmPost,,link,377.00000000000955,1001178,,,Unknown,,N1LRP434,N1LRP434,POINT (92.2002778 21.1121111)
1179,1179,N1,429.497,LRP434a,21.1118611,92.2006389,,Culvert,,bridge,47.000000000025466,1001179,,C,Unknown,1.2,N1LRP434a,N1LRP434,POINT (92.2006389 21.1118611)
1180,1180,N1,429.812,LRP434b,21.1090556,92.2045278,,Culvert,,bridge,314.9999999999977,1001180,,C,Unknown,31.7,N1LRP434b,N1LRP434,POINT (92.2045278 21.1090556)
1181,1181,N1,430.242,LRP434c,21.1078333,92.2058611,,Culvert,,bridge,430.0000000000068,1001181,,C,Unknown,1.2,N1LRP434c,N1LRP434,POINT (92.2058611 21.1078333)
1182,1182,N1,430.44,LRP434d,21.1078333,92.2069444,,Culvert,,bridge,197.99999999997908,1001182,,C,Unknown,1.2,N1LRP434d,N1LRP434,POINT (92.2069444 21.1078333)
1183,1183,N1,430.51,LRP435,21.1058333,92.20725,,KmPost,,link,69.99999999999318,1001183,,,Unknown,,N1LRP435,N1LRP435,POINT (92.20725 21.1058333)
1184,1184,N1,430.574,LRP435a,21.1053611,92.2073889,,Culvert,,bridge,64.00000000002137,1001184,,C,Unknown,1.2,N1LRP435a,N1LRP435,POINT (92.2073889 21.1053611)
1185,1185,N1,430.694,LRP435b,21.1043611,92.2075278,,Culvert,,bridge,120.00000000000455,1001185,,C,Unknown,1.2,N1LRP435b,N1LRP435,POINT (92.2075278 21.1043611)
1186,1186,N1,430.901,LRP435c,21.1026389,92.2077778,,Culvert,,bridge,206.99999999999363,1001186,,A,Unknown,6.2,N1LRP435c,N1LRP435,POINT (92.2077778 21.1026389)
1187,1187,N1,431.073,LRP435d,21.1012778,92.2081389,,Culvert,,bridge,171.99999999996862,1001187,,A,Unknown,6.2,N1LRP435d,N1LRP435,POINT (92.2081389 21.1012778)
1188,1188,N1,431.293,LRP435e,21.0996386,92.2091667,,Culvert,,bridge,220.00000000002728,1001188,,A,Unknown,6.2,N1LRP435e,N1LRP435,POINT (92.2091667 21.0996386)
1189,1189,N1,431.578,LRP436,21.0975552,92.2105,,KmPost,,link,284.99999999996817,1001189,,,Unknown,,N1LRP436,N1LRP436,POINT (92.2105 21.0975552)
1190,1190,N1,431.606,LRP436a,21.097333,92.2106111,,Culvert,,bridge,28.00000000002001,1001190,,B,Unknown,32.1,N1LRP436a,N1LRP436,POINT (92.2106111 21.097333)
1191,1191,N1,432.005,LRP436b,21.0939441,92.2118611,BS,Bridge,,bridge,399.0000000000009,1001191,,B,Unknown,32.1,N1LRP436b,N1LRP436,POINT (92.2118611 21.0939441)
1192,1192,N1,432.041,LRP436c,21.0936663,92.2119444,BE,Bridge,,link,36.000000000001364,1001192,,,Unknown,,N1LRP436c,N1LRP436,POINT (92.2119444 21.0936663)
1193,1193,N1,432.199,LRP436d,21.0923052,92.2123333,,Culvert,,bridge,158.00000000001546,1001193,,B,Unknown,32.1,N1LRP436d,N1LRP436,POINT (92.2123333 21.0923052)
1194,1194,N1,432.434,LRP436e,21.090333,92.2129444,,Culvert,,bridge,235.00000000001364,1001194,,B,Unknown,32.1,N1LRP436e,N1LRP436,POINT (92.2129444 21.090333)
1195,1195,N1,432.578,LRP437,21.0891941,92.2135,,KmPost,,link,143.9999999999486,1001195,,,Unknown,,N1LRP437,N1LRP437,POINT (92.2135 21.0891941)
1196,1196,N1,432.924,LRP437a,21.0864997,92.2151111,,Culvert,,bridge,346.00000000000364,1001196,,A,Unknown,4.4,N1LRP437a,N1LRP437,POINT (92.2151111 21.0864997)
1197,1197,N1,432.992,LRP437b,21.0859441,92.2153889,,Culvert,,bridge,68.00000000004047,1001197,,A,Unknown,2.9,N1LRP437b,N1LRP437,POINT (92.2153889 21.0859441)
1198,1198,N1,433.245,LRP437c,21.0838608,92.2161111,,Culvert / Culvert,,bridge,252.9999999999859,1001198,,A,Unknown,4.4,N1LRP437c,N1LRP437,POINT (92.2161111 21.0838608)
1199,1199,N1,433.578,LRP438,21.0811104,92.2169438,,KmPost,,link,332.99999999997,1001199,,,Unknown,,N1LRP438,N1LRP438,POINT (92.2169438 21.0811104)
1200,1200,N1,433.683,LRP438a,21.0803049,92.2174993,,Culvert,,bridge,105.00000000001819,1001200,,A,Unknown,2.8,N1LRP438a,N1LRP438,POINT (92.2174993 21.0803049)
1201,1201,N1,433.944,LRP438b,21.0783327,92.2186382,,Culvert,,bridge,261.0000000000241,1001201,,A,Unknown,2.8,N1LRP438b,N1LRP438,POINT (92.2186382 21.0783327)
1202,1202,N1,434.003,LRP438c,21.077916,92.2189993,,Culvert,,bridge,58.99999999996908,1001202,,A,Unknown,1.9,N1LRP438c,N1LRP438,POINT (92.2189993 21.077916)
1203,1203,N1,434.263,LRP438d,21.0765549,92.2209993,,Culvert,,bridge,259.9999999999909,1001203,,A,Unknown,2.8,N1LRP438d,N1LRP438,POINT (92.2209993 21.0765549)
1204,1204,N1,434.522,LRP438e,21.0745271,92.2220549,,Culvert,,bridge,259.00000000001455,1001204,,A,Unknown,2.8,N1LRP438e,N1LRP438,POINT (92.2220549 21.0745271)
1205,1205,N1,434.668,LRP439,21.0735271,92.2226104,,KmPost,,link,146.000000000015,1001205,,,Unknown,,N1LRP439,N1LRP439,POINT (92.2226104 21.0735271)
1206,1206,N1,434.778,LRP439a,21.0728327,92.2232216,,Culvert,,bridge,110.00000000001364,1001206,,B,Unknown,45.6,N1LRP439a,N1LRP439,POINT (92.2232216 21.0728327)
1207,1207,N1,434.96,LRP439b,21.071666,92.2242216,,Culvert,,bridge,181.99999999995953,1001207,,B,Unknown,45.6,N1LRP439b,N1LRP439,POINT (92.2242216 21.071666)
1208,1208,N1,435.272,LRP439c,21.0691104,92.2246382,,Culvert,,bridge,312.0000000000118,1001208,,B,Unknown,2.8,N1LRP439c,N1LRP439,POINT (92.2246382 21.0691104)
1209,1209,N1,435.522,LRP439d,21.0668882,92.2246104,,Culvert,,bridge,250.0,1001209,,B,Unknown,45.6,N1LRP439d,N1LRP439,POINT (92.2246104 21.0668882)
1210,1210,N1,435.668,LRP440,21.0655833,92.2245549,,KmPost,,link,146.000000000015,1001210,,,Unknown,,N1LRP440,N1LRP440,POINT (92.2245549 21.0655833)
1211,1211,N1,435.746,LRP440a,21.0650556,92.2245271,,Culvert,,bridge,77.99999999997453,1001211,,C,Unknown,12.5,N1LRP440a,N1LRP440,POINT (92.2245271 21.0650556)
1212,1212,N1,436.007,LRP440b,21.063,92.2254993,,Culvert,,bridge,261.0000000000241,1001212,,C,Unknown,12.5,N1LRP440b,N1LRP440,POINT (92.2254993 21.063)
1213,1213,N1,436.195,LRP440c,21.0615556,92.2262771,,Culvert,,bridge,187.99999999998818,1001213,,C,Unknown,12.5,N1LRP440c,N1LRP440,POINT (92.2262771 21.0615556)
1214,1214,N1,436.399,LRP440d,21.0597778,92.2263882,BS,Bridge,,bridge,204.00000000000773,1001214,,C,Unknown,12.5,N1LRP440d,N1LRP440,POINT (92.2263882 21.0597778)
1215,1215,N1,436.414,LRP440e,21.0596667,92.2263882,BE,Bridge,,link,14.999999999986358,1001215,,,Unknown,,N1LRP440e,N1LRP440,POINT (92.2263882 21.0596667)
1216,1216,N1,436.756,LRP441,21.0565833,92.2266104,,KmPost,,link,341.99999999998454,1001216,,,Unknown,,N1LRP441,N1LRP441,POINT (92.2266104 21.0565833)
1217,1217,N1,436.94,LRP441a,21.0549722,92.2268049,,Culvert,,bridge,184.00000000002592,1001217,,C,Unknown,29.9,N1LRP441a,N1LRP441,POINT (92.2268049 21.0549722)
1218,1218,N1,437.588,LRP441b,21.0513611,92.2302493,BS,Bridge,,bridge,648.0000000000246,1001218,,C,Unknown,29.9,N1LRP441b,N1LRP441,POINT (92.2302493 21.0513611)
1219,1219,N1,437.626,LRP441c,21.0513611,92.2305827,BE,Bridge,,link,37.99999999995407,1001219,,,Unknown,,N1LRP441c,N1LRP441,POINT (92.2305827 21.0513611)
1220,1220,N1,437.751,LRP442,21.0513056,92.2317493,,KmPost,,link,125.0,1001220,,,Unknown,,N1LRP442,N1LRP442,POINT (92.2317493 21.0513056)
1221,1221,N1,437.815,LRP442a,21.0512778,92.2323327,,Culvert,,bridge,64.00000000002137,1001221,,C,Unknown,1.2,N1LRP442a,N1LRP442,POINT (92.2323327 21.0512778)
1222,1222,N1,438.004,LRP442b,21.0507222,92.2338608,,Culvert,,bridge,189.00000000002137,1001222,,C,Unknown,1.2,N1LRP442b,N1LRP442,POINT (92.2338608 21.0507222)
1223,1223,N1,438.332,LRP442c,21.0479441,92.2346386,,Culvert,,bridge,327.99999999997453,1001223,,C,Unknown,1.2,N1LRP442c,N1LRP442,POINT (92.2346386 21.0479441)
1224,1224,N1,438.713,LRP442d,21.0446941,92.2356941,,Culvert,,bridge,381.00000000002865,1001224,,C,Unknown,1.2,N1LRP442d,N1LRP442,POINT (92.2356941 21.0446941)
1225,1225,N1,438.8,LRP443,21.0439163,92.2359441,,KmPost,,link,86.99999999998909,1001225,,,Unknown,,N1LRP443,N1LRP443,POINT (92.2359441 21.0439163)
1226,1226,N1,439.197,LRP443a,21.0407497,92.2374997,,Culvert,,bridge,396.99999999999136,1001226,,A,Unknown,36.6,N1LRP443a,N1LRP443,POINT (92.2374997 21.0407497)
1227,1227,N1,439.737,LRP443b,21.0363608,92.2396941,BS,Bridge,,bridge,540.0000000000205,1001227,,A,Unknown,36.6,N1LRP443b,N1LRP443,POINT (92.2396941 21.0363608)
1228,1228,N1,439.778,LRP443c,21.0360552,92.2398608,BE,Bridge,,link,40.99999999999682,1001228,,,Unknown,,N1LRP443c,N1LRP443,POINT (92.2398608 21.0360552)
1229,1229,N1,440.049,LRP444,21.0338608,92.2407774,,KmPost,,link,270.99999999995816,1001229,,,Unknown,,N1LRP444,N1LRP444,POINT (92.2407774 21.0338608)
1230,1230,N1,440.252,LRP444a,21.0321104,92.241083,,Culvert,,bridge,203.00000000003138,1001230,,A,Unknown,1.2,N1LRP444a,N1LRP444,POINT (92.241083 21.0321104)
1231,1231,N1,440.485,LRP444b,21.0300549,92.2413608,,Culvert,,bridge,233.0000000000041,1001231,,B,Unknown,8.8,N1LRP444b,N1LRP444,POINT (92.2413608 21.0300549)
1232,1232,N1,440.839,LRP444c,21.0269438,92.2416941,,Culvert,,bridge,353.999999999985,1001232,,A,Unknown,1.2,N1LRP444c,N1LRP444,POINT (92.2416941 21.0269438)
1233,1233,N1,441.048,LRP445,21.0249993,92.2418608,,KmPost,,link,209.00000000000318,1001233,,,Unknown,,N1LRP445,N1LRP445,POINT (92.2418608 21.0249993)
1234,1234,N1,441.292,LRP445a,21.0228882,92.2420274,BS,Bridge,,bridge,243.99999999997135,1001234,,A,Unknown,9.2,N1LRP445a,N1LRP445,POINT (92.2420274 21.0228882)
1235,1235,N1,441.327,LRP445b,21.0226104,92.2420552,BE,Bridge,,link,35.00000000002501,1001235,,,Unknown,,N1LRP445b,N1LRP445,POINT (92.2420552 21.0226104)
1236,1236,N1,441.811,LRP446,21.0186104,92.2431386,,KmPost,,link,483.99999999998045,1001236,,,Unknown,,N1LRP446,N1LRP446,POINT (92.2431386 21.0186104)
1237,1237,N1,442.018,LRP446a,21.0169993,92.2440274,,Culvert,,bridge,206.99999999999363,1001237,,A,Unknown,7.5,N1LRP446a,N1LRP446,POINT (92.2440274 21.0169993)
1238,1238,N1,442.274,LRP446b,21.0150833,92.245333,,Culvert,,bridge,256.00000000002865,1001238,,A,Unknown,35.5,N1LRP446b,N1LRP446,POINT (92.245333 21.0150833)
1239,1239,N1,442.881,LRP447,21.0107222,92.2487219,,KmPost,,link,606.9999999999709,1001239,,,Unknown,,N1LRP447,N1LRP447,POINT (92.2487219 21.0107222)
1240,1240,N1,442.972,LRP447a,21.0101389,92.2492497,,Culvert,,bridge,91.00000000000819,1001240,,A,Unknown,2.7,N1LRP447a,N1LRP447,POINT (92.2492497 21.0101389)
1241,1241,N1,443.288,LRP447b,21.0078889,92.251,,Culvert,,bridge,316.0000000000309,1001241,,A,Unknown,1.2,N1LRP447b,N1LRP447,POINT (92.251 21.0078889)
1242,1242,N1,443.489,LRP447c,21.0064444,92.2520833,,Culvert,,bridge,200.99999999996498,1001242,,C,Unknown,38.6,N1LRP447c,N1LRP447,POINT (92.2520833 21.0064444)
1243,1243,N1,443.913,LRP448,21.0029444,92.2531944,,KmPost,,link,424.000000000035,1001243,,,Unknown,,N1LRP448,N1LRP448,POINT (92.2531944 21.0029444)
1244,1244,N1,444.358,LRP448a,20.9990274,92.2537778,BS,Bridge,,bridge,444.9999999999932,1001244,,B,Unknown,51.0,N1LRP448a,N1LRP448,POINT (92.2537778 20.9990274)
1245,1245,N1,444.408,LRP448b,20.9986386,92.2538889,BE,Bridge,,link,50.00000000001137,1001245,,,Unknown,,N1LRP448b,N1LRP448,POINT (92.2538889 20.9986386)
1246,1246,N1,444.911,LRP448c,20.9942497,92.2545278,,Culvert,,bridge,502.9999999999859,1001246,,A,Unknown,13.5,N1LRP448c,N1LRP448,POINT (92.2545278 20.9942497)
1247,1247,N1,444.945,LRP449,20.9940274,92.2546111,,KmPost,,link,33.999999999991815,1001247,,,Unknown,,N1LRP449,N1LRP449,POINT (92.2546111 20.9940274)
1248,1248,N1,445.687,LRP449a,20.9875274,92.2545556,,Culvert,,bridge,742.0000000000186,1001248,,A,Unknown,13.5,N1LRP449a,N1LRP449,POINT (92.2545556 20.9875274)
1249,1249,N1,445.964,LRP450,20.9852774,92.2536389,,KmPost,,link,276.9999999999868,1001249,,,Unknown,,N1LRP450,N1LRP450,POINT (92.2536389 20.9852774)
1250,1250,N1,446.856,LRP450a,20.9778049,92.25075,BS,Bridge,,bridge,891.9999999999959,1001250,,B,Unknown,37.6,N1LRP450a,N1LRP450,POINT (92.25075 20.9778049)
1251,1251,N1,446.888,LRP450b,20.9775827,92.2506111,BE,Bridge,,link,31.999999999982265,1001251,,,Unknown,,N1LRP450b,N1LRP450,POINT (92.2506111 20.9775827)
1252,1252,N1,446.964,LRP451,20.9769438,92.2502222,,KmPost,,link,76.00000000002183,1001252,,,Unknown,,N1LRP451,N1LRP451,POINT (92.2502222 20.9769438)
1253,1253,N1,447.825,LRP451a,20.9697216,92.2485552,,Culvert,,bridge,860.99999999999,1001253,,B,Unknown,1.2,N1LRP451a,N1LRP451,POINT (92.2485552 20.9697216)
1254,1254,N1,447.999,LRP452,20.9682771,92.2488052,,KmPost,,link,174.00000000003502,1001254,,,Unknown,,N1LRP452,N1LRP452,POINT (92.2488052 20.9682771)
1255,1255,N1,448.118,LRP452a,20.9673604,92.2491663,BS,Bridge,,bridge,118.99999999997135,1001255,,A,Unknown,30.0,N1LRP452a,N1LRP452,POINT (92.2491663 20.9673604)
1256,1256,N1,448.16,LRP452b,20.9671104,92.2494441,BE,Bridge,,link,42.00000000003001,1001256,,,Unknown,,N1LRP452b,N1LRP452,POINT (92.2494441 20.9671104)
1257,1257,N1,448.497,LRP452c,20.9648611,92.2515278,,Culvert,,bridge,336.9999999999891,1001257,,A,Unknown,2.8,N1LRP452c,N1LRP452,POINT (92.2515278 20.9648611)
1258,1258,N1,448.82,LRP452d,20.9622778,92.2528889,BS,Bridge,,bridge,322.9999999999791,1001258,,A,Unknown,2.8,N1LRP452d,N1LRP452,POINT (92.2528889 20.9622778)
1259,1259,N1,448.851,LRP452e,20.9620556,92.2530556,BE,Bridge,,link,31.00000000000591,1001259,,,Unknown,,N1LRP452e,N1LRP452,POINT (92.2530556 20.9620556)
1260,1260,N1,449.019,LRP453,20.9606389,92.2535,,KmPost,,link,168.00000000000637,1001260,,,Unknown,,N1LRP453,N1LRP453,POINT (92.2535 20.9606389)
1261,1261,N1,449.321,LRP453a,20.9580833,92.2543056,,Culvert,,bridge,302.0000000000209,1001261,,A,Unknown,15.1,N1LRP453a,N1LRP453,POINT (92.2543056 20.9580833)
1262,1262,N1,449.491,LRP453b,20.9566667,92.2548056,,Culvert,,bridge,169.99999999995907,1001262,,A,Unknown,15.1,N1LRP453b,N1LRP453,POINT (92.2548056 20.9566667)
