,road,lrp,id,lat,lon,condition,bridge_length,Truck number,Truck percentage
288,N1,LRP126b,1000282,23.1866108,91.3212771,NaN,NaN,9799.0,0.5651095732410611
289,N1,LRP127,1000283,23.1826382,91.3210827,NaN,NaN,9799.0,0.5651095732410611
290,N1,LRP127a,1000284,23.1773604,91.3198049,A,9.5,9799.0,0.5651095732410611
291,N1,LRP128,1000285,23.172916,91.3205271,NaN,NaN,9799.0,0.5651095732410611
292,N1,LRP128a,1000286,23.1681382,91.3213604,B,6.3,9799.0,0.5651095732410611
293,N1,LRP128b,1000287,23.1680549,91.3213604,NaN,NaN,9799.0,0.5651095732410611
294,N1,LRP129,1000288,23.1641389,91.3214993,NaN,NaN,9799.0,0.5651095732410611
295,N1,LRP129a,1000289,23.1571667,91.3224993,B,3.5,9799.0,0.5651095732410611
296,N1,LRP130,1000290,23.1554167,91.3232771,NaN,NaN,9799.0,0.5651095732410611
297,N1,LRP130a,1000291,23.1497219,91.3251938,NaN,NaN,9799.0,0.5651095732410611
298,N1,LRP130b,1000292,23.1480274,91.3264993,B,6.1,9799.0,0.5651095732410611
299,N1,LRP131,1000293,23.1471663,91.3266938,NaN,NaN,9799.0,0.5651095732410611
300,N1,LRP131a,1000294,23.1433886,91.326666,B,3.0,9799.0,0.5651095732410611
301,N1,LRP132,1000295,23.1382219,91.3263049,NaN,NaN,9799.0,0.5651095732410611
302,N1,LRP132a,1000296,23.1374163,91.3264716,B,4.5,9799.0,0.5651095732410611
303,N1,LRP133,1000297,23.1295827,91.3284993,NaN,NaN,9799.0,0.5651095732410611
304,N1,LRP133a,1000298,23.1290827,91.3287216,B,5.3,9799.0,0.5651095732410611
305,N1,LRP133b,1000299,23.1234993,91.3311382,B,5.3,9799.0,0.5651095732410611
306,N1,LRP134,1000300,23.1213327,91.3320549,NaN,NaN,9799.0,0.5651095732410611
307,N1,LRP134a,1000301,23.1193049,91.3329993,A,6.1,9799.0,0.5651095732410611
308,N1,LRP135,1000302,23.1191382,91.3330827,NaN,NaN,9799.0,0.5651095732410611
309,N1,LRP136,1000303,23.1113611,91.3378052,NaN,NaN,9799.0,0.5651095732410611
310,N1,LRP136a,1000304,23.1108056,91.3381386,A,3.1,9799.0,0.5651095732410611
311,N1,LRP136b,1000305,23.1051111,91.3413608,A,3.1,9799.0,0.5651095732410611
312,N1,LRP137,1000306,23.1035,91.3422497,NaN,NaN,9799.0,0.5651095732410611
313,N1,LRP137a,1000307,23.1005833,91.3437774,A,3.5,9799.0,0.5651095732410611
314,N1,LRP137b,1000308,23.0961941,91.3461108,B,14.2,9799.0,0.5651095732410611
315,N1,LRP138,1000309,23.095583,91.3464441,NaN,NaN,9799.0,0.5651095732410611
316,N1,LRP138a,1000310,23.0901108,91.3494163,B,6.1,9799.0,0.5651095732410611
317,N1,LRP139,1000311,23.0876108,91.3508889,NaN,NaN,9799.0,0.5651095732410611
318,N1,LRP139a,1000312,23.0849719,91.3524722,NaN,NaN,9799.0,0.5651095732410611
319,N1,LRP139b,1000313,23.0808049,91.3548611,NaN,NaN,9799.0,0.5651095732410611
320,N1,LRP139c,1000314,23.0806938,91.3549444,NaN,NaN,9799.0,0.5651095732410611
321,N1,LRP140,1000315,23.0792493,91.3558333,NaN,NaN,9799.0,0.5651095732410611
322,N1,LRP140a,1000316,23.0732493,91.3594167,B,4.0,9799.0,0.5651095732410611
323,N1,LRP141,1000317,23.0712493,91.3599722,NaN,NaN,9799.0,0.5651095732410611
324,N1,LRP141a,1000318,23.0688604,91.3607222,NaN,NaN,9799.0,0.5651095732410611
325,N1,LRP141b,1000319,23.0636944,91.3616389,NaN,NaN,9799.0,0.5651095732410611
326,N1,LRP142,1000320,23.0635278,91.3616389,NaN,NaN,9799.0,0.5651095732410611
327,N1,LRP142a,1000321,23.0614722,91.3616667,NaN,NaN,9799.0,0.5651095732410611
328,N1,LRP142a,1000321,23.0614722,91.3616667,NaN,NaN,9799.0,0.5651095732410611
329,N1,LRP143,1000322,23.0538611,91.3637222,NaN,NaN,9799.0,0.5651095732410611
330,N1,LRP143a,1000323,23.0479441,91.3651389,NaN,NaN,13371.0,0.5069189066231945
331,N1,LRP144,1000324,23.0449719,91.3653611,NaN,NaN,13371.0,0.5069189066231945
332,N1,LRP144a,1000325,23.0427774,91.3654444,NaN,NaN,13371.0,0.5069189066231945
333,N1,LRP144b,1000326,23.0398052,91.3656111,NaN,NaN,13371.0,0.5069189066231945
334,N1,LRP145,1000327,23.0360274,91.36575,NaN,NaN,13371.0,0.5069189066231945
335,N1,LRP145a,1000328,23.029416,91.3656389,A,3.4,13371.0,0.5069189066231945
336,N1,LRP146,1000329,23.0269716,91.3655,NaN,NaN,13371.0,0.5069189066231945
337,N1,LRP146a,1000330,23.0248327,91.3655278,NaN,NaN,13371.0,0.5069189066231945
338,N1,LRP147,1000331,23.0193604,91.3697771,NaN,NaN,13371.0,0.5069189066231945
339,N1,LRP147a,1000332,23.0185271,91.3708327,NaN,NaN,13371.0,0.5069189066231945
340,N1,LRP147b,1000333,23.0140833,91.3759716,NaN,NaN,13371.0,0.5069189066231945
341,N1,LRP148,1000334,23.0132778,91.3769438,NaN,NaN,13371.0,0.5069189066231945
342,N1,LRP148a,1000335,23.0095556,91.3813604,NaN,NaN,13371.0,0.5069189066231945
343,N1,LRP148a,1000335,23.0095556,91.3813604,NaN,NaN,15425.0,0.545573515368019
344,N1,LRP150,1000336,23.0018889,91.3920552,NaN,NaN,15425.0,0.545573515368019
345,N1,LRP151,1000337,22.9963886,91.3998052,NaN,NaN,15425.0,0.545573515368019
346,N1,LRP151a,1000338,22.9961941,91.4005,NaN,NaN,15425.0,0.545573515368019
347,N1,LRP151b,1000339,22.9960552,91.4006667,NaN,NaN,15425.0,0.545573515368019
348,N1,LRP152,1000340,22.9906941,91.4072222,NaN,NaN,15425.0,0.545573515368019
349,N1,LRP152a,1000341,22.9877774,91.41,NaN,NaN,15425.0,0.545573515368019
350,N1,LRP152a,1000341,22.9877774,91.41,NaN,NaN,13111.0,0.580955334987593
351,N1,LRP152b,1000342,22.9858886,91.4120556,NaN,NaN,13111.0,0.580955334987593
352,N1,LRP153,1000343,22.9842219,91.4137222,NaN,NaN,13111.0,0.580955334987593
353,N1,LRP154,1000344,22.9774438,91.4205827,NaN,NaN,13111.0,0.580955334987593
354,N1,LRP155,1000345,22.9711382,91.4273882,NaN,NaN,13111.0,0.580955334987593
355,N1,LRP156,1000346,22.9663333,91.4356108,NaN,NaN,13111.0,0.580955334987593
356,N1,LRP156a,1000347,22.9624167,91.4416941,NaN,NaN,13111.0,0.580955334987593
357,N1,LRP156b,1000348,22.9618056,91.4424997,NaN,NaN,13111.0,0.580955334987593
358,N1,LRP157,1000349,22.9611667,91.4433886,NaN,NaN,13111.0,0.580955334987593
359,N1,LRP158,1000350,22.9561389,91.4517778,NaN,NaN,13111.0,0.580955334987593
360,N1,LRP159,1000351,22.9514444,91.4600278,NaN,NaN,13111.0,0.580955334987593
361,N1,LRP160,1000352,22.9479997,91.4689993,NaN,NaN,13111.0,0.580955334987593
362,N1,LRP160a,1000353,22.948333,91.476166,NaN,NaN,15425.0,0.545573515368019
363,N1,LRP161,1000354,22.9484997,91.4786938,NaN,NaN,15425.0,0.545573515368019
364,N1,LRP162,1000355,22.9497497,91.4883608,NaN,NaN,15425.0,0.545573515368019
365,N1,LRP163,1000356,22.9497774,91.4980274,NaN,NaN,15425.0,0.545573515368019
366,N1,LRP163a,1000357,22.9496663,91.5007778,NaN,NaN,15425.0,0.545573515368019
367,N1,LRP163b,1000358,22.949583,91.5027778,NaN,NaN,15425.0,0.545573515368019
368,N1,LRP164,1000359,22.9482774,91.50725,NaN,NaN,15425.0,0.545573515368019
369,N1,LRP164a,1000360,22.9438886,91.5108889,NaN,NaN,15425.0,0.545573515368019
370,N1,LRP164a,1000360,22.9438886,91.5108889,NaN,NaN,10742.0,0.46014135789248234
371,N1,LRP165,1000361,22.940833,91.5124444,NaN,NaN,10742.0,0.46014135789248234
372,N1,LRP166,1000362,22.9329716,91.5172216,NaN,NaN,10742.0,0.46014135789248234
373,N1,LRP167,1000363,22.9248882,91.5213327,NaN,NaN,10742.0,0.46014135789248234
374,N1,LRP168,1000364,22.9167216,91.5253882,NaN,NaN,10742.0,0.46014135789248234
375,N1,LRP168a,1000365,22.9156667,91.5259438,NaN,NaN,10742.0,0.46014135789248234
376,N1,LRP168b,1000366,22.9138056,91.5268604,NaN,NaN,10742.0,0.46014135789248234
377,N1,LRP169,1000367,22.9085833,91.5294993,NaN,NaN,10742.0,0.46014135789248234
378,N1,LRP169a,1000368,22.9046667,91.5314438,A,3.0,10742.0,0.46014135789248234
379,N1,LRP170,1000369,22.9003333,91.5333608,NaN,NaN,10742.0,0.46014135789248234
380,N1,LRP170a,1000370,22.8994441,91.5336108,NaN,NaN,10742.0,0.46014135789248234
381,N1,LRP170b,1000371,22.8941386,91.5344719,NaN,NaN,10742.0,0.46014135789248234
382,N1,LRP170c,1000372,22.8929719,91.5350274,NaN,NaN,10742.0,0.46014135789248234
383,N1,LRP170d,1000373,22.8921663,91.5353052,NaN,NaN,10742.0,0.46014135789248234
384,N1,LRP171,1000374,22.8916386,91.5354719,NaN,NaN,10742.0,0.46014135789248234
385,N1,LRP172,1000375,22.8829993,91.5381663,A,4.3,10742.0,0.46014135789248234
386,N1,LRP172b,1000376,22.875166,91.5407219,A,2.0,10742.0,0.46014135789248234
387,N1,LRP173,1000377,22.8744438,91.5409719,NaN,NaN,10742.0,0.46014135789248234
388,N1,LRP173a,1000378,22.8731382,91.5414441,A,1.5,10742.0,0.46014135789248234
389,N1,LRP173b,1000379,22.868416,91.5431663,A,1.5,10742.0,0.46014135789248234
390,N1,LRP174,1000380,22.8661111,91.5439997,NaN,NaN,10742.0,0.46014135789248234
391,N1,LRP174a,1000381,22.86111772310757,91.54512584501992,A,8.5,10742.0,0.46014135789248234
392,N1,LRP174b,1000382,22.8595833,91.5454719,A,3.0,10742.0,0.46014135789248234
393,N1,LRP175,1000383,22.8575556,91.5456386,NaN,NaN,10742.0,0.46014135789248234
394,N1,LRP175a,1000384,22.856,91.5457219,A,3.0,10742.0,0.46014135789248234
395,N1,LRP175b,1000385,22.8550556,91.545833,A,3.0,10742.0,0.46014135789248234
396,N1,LRP176,1000386,22.8486663,91.5463608,NaN,NaN,10742.0,0.46014135789248234
397,N1,LRP176a,1000387,22.8485274,91.5463886,A,4.5,10742.0,0.46014135789248234
398,N1,LRP176b,1000388,22.8484441,91.5464163,NaN,NaN,10742.0,0.46014135789248234
399,N1,LRP176c,1000389,22.8452219,91.5475274,A,4.5,10742.0,0.46014135789248234
400,N1,LRP176d,1000390,22.8432497,91.5482219,A,4.5,10742.0,0.46014135789248234
401,N1,LRP177,1000391,22.8401941,91.5490552,NaN,NaN,10742.0,0.46014135789248234
402,N1,LRP177a,1000392,22.8372497,91.5492497,NaN,NaN,10742.0,0.46014135789248234
403,N1,LRP178,1000393,22.8313882,91.5503611,NaN,NaN,10742.0,0.46014135789248234
404,N1,LRP178a,1000394,22.8239438,91.5528333,NaN,NaN,10742.0,0.46014135789248234
405,N1,LRP179,1000395,22.8228049,91.5531389,NaN,NaN,10742.0,0.46014135789248234
406,N1,LRP180,1000396,22.8141389,91.5555833,NaN,NaN,10742.0,0.46014135789248234
407,N1,LRP180a,1000397,22.8110556,91.5563889,NaN,NaN,10742.0,0.46014135789248234
408,N1,LRP180b,1000398,22.808,91.5579167,NaN,NaN,10742.0,0.46014135789248234
409,N1,LRP180c,1000399,22.8059722,91.5589167,NaN,NaN,10742.0,0.46014135789248234
410,N1,LRP181,1000400,22.8059444,91.5589167,NaN,NaN,10742.0,0.46014135789248234
411,N1,LRP181a,1000401,22.8045833,91.5591111,A,4.5,10742.0,0.46014135789248234
412,N1,LRP182,1000402,22.7974719,91.5613611,NaN,NaN,10742.0,0.46014135789248234
413,N1,LRP182a,1000403,22.7934163,91.5633333,B,23.2,10742.0,0.46014135789248234
414,N1,LRP182b,1000404,22.7896108,91.5654444,B,23.2,10742.0,0.46014135789248234
415,N1,LRP183,1000405,22.7893608,91.5655833,NaN,NaN,10742.0,0.46014135789248234
416,N1,LRP183a,1000406,22.7813327,91.5695271,A,6.0,10742.0,0.46014135789248234
417,N1,LRP184,1000407,22.7812216,91.5695827,NaN,NaN,10742.0,0.46014135789248234
418,N1,LRP184a,1000408,22.7811382,91.5696382,A,9.7,10742.0,0.46014135789248234
419,N1,LRP184b,1000409,22.7770549,91.5712493,NaN,NaN,10742.0,0.46014135789248234
420,N1,LRP184c,1000410,22.7732771,91.5733604,A,9.7,10742.0,0.46014135789248234
421,N1,LRP185,1000411,22.7730271,91.5734716,NaN,NaN,10742.0,0.46014135789248234
422,N1,LRP185a,1000412,22.7693604,91.5756104,A,4.0,10742.0,0.46014135789248234
423,N1,LRP185b,1000413,22.7661944,91.5779993,A,4.0,10742.0,0.46014135789248234
424,N1,LRP186,1000414,22.7654722,91.5785549,NaN,NaN,10742.0,0.46014135789248234
425,N1,LRP186a,1000415,22.7621944,91.5811382,A,12.9,10742.0,0.46014135789248234
426,N1,LRP187,1000416,22.7585278,91.5845274,NaN,NaN,10742.0,0.46014135789248234
427,N1,LRP187a,1000417,22.7526389,91.5893608,A,3.0,10742.0,0.46014135789248234
428,N1,LRP187b,1000418,22.7525,91.5894719,NaN,NaN,10742.0,0.46014135789248234
429,N1,LRP188,1000419,22.7513333,91.5903608,NaN,NaN,10742.0,0.46014135789248234
430,N1,LRP188a,1000420,22.7496386,91.5916386,NaN,NaN,10742.0,0.46014135789248234
431,N1,LRP189,1000421,22.7435552,91.5949163,NaN,NaN,10742.0,0.46014135789248234
432,N1,LRP189a,1000422,22.7433052,91.5950274,NaN,NaN,10742.0,0.46014135789248234
433,N1,LRP190,1000423,22.7349997,91.5979441,NaN,NaN,10742.0,0.46014135789248234
434,N1,LRP190a,1000424,22.7349163,91.5979719,A,3.0,10742.0,0.46014135789248234
435,N1,LRP191,1000425,22.7263882,91.6007778,NaN,NaN,10742.0,0.46014135789248234
436,N1,LRP191a,1000426,22.7221104,91.6030833,A,3.0,10742.0,0.46014135789248234
437,N1,LRP192,1000427,22.7185549,91.6053056,NaN,NaN,10742.0,0.46014135789248234
438,N1,LRP192a,1000428,22.7165556,91.6065556,NaN,NaN,10742.0,0.46014135789248234
439,N1,LRP192b,1000429,22.716,91.6069167,NaN,NaN,10742.0,0.46014135789248234
440,N1,LRP193,1000430,22.7143889,91.6079444,NaN,NaN,10742.0,0.46014135789248234
441,N1,LRP193a,1000431,22.7124167,91.6090556,A,19.2,10742.0,0.46014135789248234
442,N1,LRP193b,1000432,22.7076111,91.6118056,A,19.2,10742.0,0.46014135789248234
443,N1,LRP194,1000433,22.7065556,91.6123611,NaN,NaN,10742.0,0.46014135789248234
444,N1,LRP194a,1000434,22.706,91.6126944,A,4.2,10742.0,0.46014135789248234
445,N1,LRP194b,1000435,22.7033056,91.6142222,A,4.2,10742.0,0.46014135789248234
446,N1,LRP194c,1000436,22.7002222,91.6157778,A,4.2,10742.0,0.46014135789248234
447,N1,LRP195,1000437,22.6984997,91.616666,NaN,NaN,10742.0,0.46014135789248234
448,N1,LRP195a,1000438,22.6919719,91.6198604,A,3.2,10742.0,0.46014135789248234
449,N1,LRP196,1000439,22.6904163,91.6205271,NaN,NaN,10742.0,0.46014135789248234
450,N1,LRP196a,1000440,22.689583,91.6208327,A,6.0,10742.0,0.46014135789248234
451,N1,LRP196b,1000441,22.685083,91.6228327,A,6.0,10742.0,0.46014135789248234
452,N1,LRP197,1000442,22.6825549,91.6241938,NaN,NaN,10742.0,0.46014135789248234
453,N1,LRP197a,1000443,22.6769438,91.6268327,A,3.0,10742.0,0.46014135789248234
454,N1,LRP197b,1000444,22.6751382,91.6274438,A,3.0,10742.0,0.46014135789248234
455,N1,LRP198,1000445,22.6743049,91.6277493,NaN,NaN,10742.0,0.46014135789248234
456,N1,LRP198a,1000446,22.6733049,91.6280827,NaN,NaN,15108.0,0.5079685293524309
457,N1,LRP198b,1000447,22.6722493,91.6285271,A,3.0,15108.0,0.5079685293524309
458,N1,LRP198c,1000448,22.6678604,91.6301104,A,3.0,15108.0,0.5079685293524309
459,N1,LRP199,1000449,22.6649167,91.6315549,NaN,NaN,15108.0,0.5079685293524309
460,N1,LRP199a,1000450,22.6638333,91.6321382,A,3.1,15108.0,0.5079685293524309
461,N1,LRP199b,1000451,22.6596667,91.6347219,A,4.6,15108.0,0.5079685293524309
462,N1,LRP200,1000452,22.6571389,91.636333,NaN,NaN,15108.0,0.5079685293524309
463,N1,LRP200a,1000453,22.6543889,91.6381386,NaN,NaN,15108.0,0.5079685293524309
464,N1,LRP200b,1000454,22.6527778,91.6391663,NaN,NaN,15108.0,0.5079685293524309
465,N1,LRP201,1000455,22.6494997,91.640833,NaN,NaN,15108.0,0.5079685293524309
466,N1,LRP201a,1000456,22.6489997,91.6411108,A,3.0,15108.0,0.5079685293524309
467,N1,LRP201b,1000457,22.6452774,91.6430552,A,3.0,15108.0,0.5079685293524309
468,N1,LRP202,1000458,22.641583,91.6451108,NaN,NaN,15108.0,0.5079685293524309
469,N1,LRP202a,1000459,22.6338608,91.6494719,A,3.0,15108.0,0.5079685293524309
470,N1,LRP203,1000460,22.6330827,91.649833,NaN,NaN,15108.0,0.5079685293524309
471,N1,LRP203a,1000461,22.6320271,91.6503889,A,3.0,15108.0,0.5079685293524309
472,N1,LRP203b,1000462,22.625916,91.6541389,A,3.0,15108.0,0.5079685293524309
473,N1,LRP204,1000463,22.6252216,91.6545278,NaN,NaN,15108.0,0.5079685293524309
474,N1,LRP204a,1000464,22.6234716,91.6553056,A,4.6,15108.0,0.5079685293524309
475,N1,LRP204b,1000465,22.6206938,91.6563611,A,4.6,15108.0,0.5079685293524309
476,N1,LRP204c,1000466,22.6194993,91.6568889,A,4.6,15108.0,0.5079685293524309
477,N1,LRP204d,1000467,22.6180271,91.6578333,NaN,NaN,15108.0,0.5079685293524309
478,N1,LRP204f,1000468,22.6175271,91.65825,A,4.6,15108.0,0.5079685293524309
479,N1,LRP205,1000469,22.6169716,91.65875,NaN,NaN,15108.0,0.5079685293524309
480,N1,LRP205a,1000470,22.6168604,91.6588611,A,3.0,15108.0,0.5079685293524309
481,N1,LRP205b,1000471,22.6123889,91.6622222,A,3.0,15108.0,0.5079685293524309
482,N1,LRP206,1000472,22.6094444,91.6638333,NaN,NaN,15108.0,0.5079685293524309
483,N1,LRP206a,1000473,22.6088889,91.6641111,A,2.95,15108.0,0.5079685293524309
484,N1,LRP207,1000474,22.6015833,91.6688327,NaN,NaN,15108.0,0.5079685293524309
485,N1,LRP207a,1000475,22.601,91.6692771,A,4.5,15108.0,0.5079685293524309
486,N1,LRP207b,1000476,22.6000556,91.6699438,A,4.5,15108.0,0.5079685293524309
487,N1,LRP207c,1000477,22.5994441,91.6703049,A,4.5,15108.0,0.5079685293524309
488,N1,LRP207d,1000478,22.5942219,91.6737771,A,4.5,15108.0,0.5079685293524309
489,N1,LRP208,1000479,22.5939997,91.6738327,NaN,NaN,15108.0,0.5079685293524309
490,N1,LRP208a,1000480,22.5907497,91.6754716,C,22.25,15108.0,0.5079685293524309
491,N1,LRP209,1000481,22.584583,91.6780827,NaN,NaN,15108.0,0.5079685293524309
492,N1,LRP209a,1000482,22.5836663,91.6784716,A,10.2,15108.0,0.5079685293524309
493,N1,LRP209b,1000483,22.5834997,91.6785827,NaN,NaN,15108.0,0.5079685293524309
494,N1,LRP209c,1000484,22.624666,91.6548056,NaN,NaN,15108.0,0.5079685293524309
495,N1,LRP209c,1000484,22.624666,91.6548056,NaN,NaN,15108.0,0.5079685293524309
496,N1,LRP209d,1000485,22.5779438,91.6811382,A,10.2,15108.0,0.5079685293524309
497,N1,LRP210,1000486,22.5763604,91.6818049,NaN,NaN,15108.0,0.5079685293524309
498,N1,LRP210a,1000487,22.5731938,91.6830827,A,3.0,15108.0,0.5079685293524309
499,N1,LRP210b,1000488,22.5730549,91.6831938,NaN,NaN,15108.0,0.5079685293524309
500,N1,LRP211,1000489,22.5679716,91.6846941,NaN,NaN,15108.0,0.5079685293524309
501,N1,LRP211a,1000490,22.5664722,91.6851663,A,4.1,15108.0,0.5079685293524309
502,N1,LRP211b,1000491,22.5641389,91.6859163,A,4.1,15108.0,0.5079685293524309
503,N1,LRP211c,1000492,22.564,91.6859441,NaN,NaN,15108.0,0.5079685293524309
504,N1,LRP211d,1000493,22.5624722,91.6863608,A,4.1,15108.0,0.5079685293524309
505,N1,LRP212,1000494,22.5594444,91.6872219,NaN,NaN,15108.0,0.5079685293524309
506,N1,LRP213,1000495,22.5514167,91.6896941,NaN,NaN,15108.0,0.5079685293524309
507,N1,LRP213a,1000496,22.5503056,91.6902774,A,3.0,15108.0,0.5079685293524309
508,N1,LRP213b,1000497,22.5501667,91.6903886,NaN,NaN,15108.0,0.5079685293524309
509,N1,LRP214,1000498,22.5438886,91.6945274,NaN,NaN,15108.0,0.5079685293524309
510,N1,LRP214a,1000499,22.5428608,91.6950274,A,8.2,15108.0,0.5079685293524309
511,N1,LRP215,1000500,22.5354997,91.6979441,NaN,NaN,15108.0,0.5079685293524309
512,N1,LRP215a,1000501,22.5347774,91.698333,A,3.0,15108.0,0.5079685293524309
513,N1,LRP216,1000502,22.5273049,91.7019444,NaN,NaN,15108.0,0.5079685293524309
514,N1,LRP216a,1000503,22.519416,91.7053611,NaN,NaN,15108.0,0.5079685293524309
515,N1,LRP216b,1000504,22.519265407228914,91.70540328072288,NaN,NaN,15108.0,0.5079685293524309
516,N1,LRP217,1000505,22.5187216,91.7055556,NaN,NaN,15108.0,0.5079685293524309
517,N1,LRP217a,1000506,22.5165556,91.7065833,A,41.11,15108.0,0.5079685293524309
518,N1,LRP217b,1000507,22.5161667,91.70675,NaN,NaN,15108.0,0.5079685293524309
519,N1,LRP217c,1000508,22.5147222,91.7074444,A,41.11,15108.0,0.5079685293524309
520,N1,LRP217d,1000509,22.5131389,91.7080833,A,41.11,15108.0,0.5079685293524309
521,N1,LRP217e,1000510,22.5127778,91.7082222,NaN,NaN,15108.0,0.5079685293524309
522,N1,LRP218,1000511,22.5106111,91.7090833,NaN,NaN,15108.0,0.5079685293524309
523,N1,LRP218a,1000512,22.5094444,91.7096389,A,4.5,15108.0,0.5079685293524309
524,N1,LRP218b,1000513,22.5093611,91.7096944,NaN,NaN,15108.0,0.5079685293524309
525,N1,LRP218c,1000514,22.5074444,91.7105556,A,4.5,15108.0,0.5079685293524309
526,N1,LRP218d,1000515,22.5073056,91.7106389,NaN,NaN,15108.0,0.5079685293524309
527,N1,LRP218e,1000516,22.503,91.7128056,A,4.5,15108.0,0.5079685293524309
528,N1,LRP219,1000517,22.5025556,91.7130556,NaN,NaN,15108.0,0.5079685293524309
529,N1,LRP219a,1000518,22.4969163,91.7155556,B,3.0,15108.0,0.5079685293524309
530,N1,LRP219b,1000519,22.4968052,91.7156389,NaN,NaN,15108.0,0.5079685293524309
531,N1,LRP220,1000520,22.494583,91.7170827,NaN,NaN,15108.0,0.5079685293524309
532,N1,LRP220a,1000521,22.4869441,91.7192771,A,4.5,15108.0,0.5079685293524309
533,N1,LRP221,1000522,22.4854163,91.7195549,NaN,NaN,15108.0,0.5079685293524309
534,N1,LRP221a,1000523,22.48280706570156,91.72005100244988,A,6.0,15108.0,0.5079685293524309
535,N1,LRP221b,1000524,22.4775271,91.7210549,A,6.0,15108.0,0.5079685293524309
536,N1,LRP221c,1000525,22.4773049,91.7211104,NaN,NaN,15108.0,0.5079685293524309
537,N1,LRP222,1000526,22.4765271,91.7213327,NaN,NaN,15108.0,0.5079685293524309
538,N1,LRP222a,1000527,22.4694438,91.7250549,NaN,NaN,15108.0,0.5079685293524309
539,N1,LRP223,1000528,22.468416,91.7255827,NaN,NaN,15108.0,0.5079685293524309
540,N1,LRP224,1000529,22.4603056,91.7295827,NaN,NaN,15108.0,0.5079685293524309
541,N1,LRP224a,1000530,22.4588333,91.7303604,A,3.0,15108.0,0.5079685293524309
542,N1,LRP224b,1000531,22.4586389,91.7304716,NaN,NaN,15108.0,0.5079685293524309
543,N1,LRP225,1000532,22.45182350044248,91.7331283022124,NaN,NaN,15108.0,0.5079685293524309
544,N1,LRP226,1000533,22.4433886,91.7364163,NaN,NaN,15108.0,0.5079685293524309
545,N1,LRP226a,1000534,22.4424997,91.7366663,A,3.0,15108.0,0.5079685293524309
546,N1,LRP226b,1000535,22.4422219,91.7367497,NaN,NaN,15108.0,0.5079685293524309
547,N1,LRP227,1000536,22.4349719,91.7396941,NaN,NaN,15108.0,0.5079685293524309
548,N1,LRP227a,1000537,22.4333049,91.7403608,NaN,NaN,15108.0,0.5079685293524309
549,N1,LRP227b,1000538,22.4307493,91.7415274,NaN,NaN,15108.0,0.5079685293524309
550,N1,LRP227c,1000539,22.4304438,91.7417219,NaN,NaN,15108.0,0.5079685293524309
551,N1,LRP228,1000540,22.4269716,91.7439997,NaN,NaN,15108.0,0.5079685293524309
552,N1,LRP229,1000541,22.4198882,91.7497774,NaN,NaN,15108.0,0.5079685293524309
553,N1,LRP229a,1000542,22.4185549,91.7504722,NaN,NaN,15108.0,0.5079685293524309
554,N1,LRP229b,1000543,22.4182771,91.7506667,NaN,NaN,15108.0,0.5079685293524309
555,N1,LRP230,1000544,22.4119167,91.7543611,NaN,NaN,15108.0,0.5079685293524309
556,N1,LRP230a,1000545,22.4101111,91.7544444,NaN,NaN,15108.0,0.5079685293524309
557,N1,LRP230b,1000546,22.4084167,91.7551389,A,5.0,15108.0,0.5079685293524309
558,N1,LRP230c,1000547,22.40839921010101,91.75514357643098,NaN,NaN,15108.0,0.5079685293524309
559,N1,LRP231,1000548,22.4032222,91.7565278,NaN,NaN,15108.0,0.5079685293524309
560,N1,LRP231a,1000549,22.3996108,91.7573333,NaN,NaN,15108.0,0.5079685293524309
561,N1,LRP231a,1000549,22.3996108,91.7573333,NaN,NaN,1934.0,0.217230147141413
562,N1,LRP231b,1000550,22.3988608,91.7576667,A,18.0,1934.0,0.217230147141413
563,N1,LRP231c,1000551,22.3988052,91.7576667,NaN,NaN,1934.0,0.217230147141413
564,N1,LRP232,1000552,22.3944997,91.7586944,NaN,NaN,1934.0,0.217230147141413
565,N1,LRP232a,1000553,22.3935552,91.8215827,NaN,NaN,1934.0,0.217230147141413
566,N1,LRP232b,1000554,22.3921108,91.75925,A,3.0,1934.0,0.217230147141413
567,N1,LRP232c,1000555,22.3892497,91.7605,A,3.0,1934.0,0.217230147141413
568,N1,LRP232d,1000556,22.3887497,91.7607222,NaN,NaN,1934.0,0.217230147141413
569,N1,LRP233,1000557,22.3861663,91.7618333,NaN,NaN,1934.0,0.217230147141413
